subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,trialstart,trialend,tdur,recstart,recend,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9880338.0,9880358.0,24.0,506.5,559.1,583.7,540.7,1.97,138.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9880570.0,9880590.0,24.0,589.8,607.2,670.0,609.0,1.98,148.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9881146.0,9881154.0,12.0,674.9,615.1,690.0,617.4,0.38,47.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9881306.0,9881314.0,12.0,697.2,617.1,721.3,614.4,0.6,75.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9881622.0,9881630.0,12.0,737.6,610.8,758.7,607.7,0.53,66.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9881718.0,9881738.0,24.0,762.5,609.2,693.3,609.3,1.71,117.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9882086.0,9882094.0,12.0,666.9,624.4,643.8,627.4,0.58,72.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9882354.0,9882362.0,12.0,647.3,628.3,678.3,626.5,0.77,96.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9882426.0,9882434.0,12.0,676.5,611.4,676.5,597.8,0.33,45.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9882582.0,9882594.0,16.0,682.9,573.9,679.7,602.4,0.7,65.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9883082.0,9883090.0,12.0,681.5,581.4,710.6,580.5,0.72,90.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9883194.0,9883214.0,24.0,713.0,580.6,779.7,569.7,1.67,120.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9883474.0,9883490.0,20.0,779.4,582.8,837.2,590.3,1.44,121.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9883722.0,9883726.0,8.0,836.8,605.6,846.1,608.8,0.24,58.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9883974.0,9883990.0,20.0,856.3,631.8,907.2,631.3,1.24,94.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9884310.0,9884326.0,20.0,931.5,633.6,983.2,616.5,1.32,102.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9884582.0,9884590.0,12.0,989.8,623.7,1012.3,616.6,0.57,71.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9884790.0,9884858.0,72.0,1007.7,630.8,289.4,656.6,17.32,345.0,9_10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9885002.0,9885014.0,16.0,282.2,662.2,247.1,677.8,0.92,98.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9885434.0,9885450.0,20.0,227.2,634.2,222.4,677.9,1.05,91.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9885738.0,9885906.0,172.0,232.7,619.6,1042.3,506.5,19.68,510.0,10_9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9885954.0,9886054.0,104.0,1027.9,506.5,1019.4,529.7,0.6,107.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9886130.0,9886442.0,316.0,1018.9,526.7,1014.3,545.4,0.47,114.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9886470.0,9886510.0,44.0,1025.6,521.4,972.9,555.3,1.52,162.0,9
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9886602.0,9886722.0,124.0,953.7,559.9,256.3,817.9,17.81,342.0,9_10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9886914.0,9886922.0,12.0,268.5,617.7,242.7,619.3,0.62,78.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9887074.0,9887094.0,24.0,239.3,614.1,310.7,618.5,1.72,131.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9887402.0,9887414.0,16.0,314.0,642.0,350.4,631.5,0.92,88.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9887762.0,9887990.0,232.0,337.9,610.7,448.3,661.1,2.96,299.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9888078.0,9888082.0,8.0,427.6,615.4,417.1,618.9,0.27,58.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9888310.0,9888326.0,20.0,423.1,644.6,482.0,653.6,1.46,129.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9888514.0,9888534.0,24.0,487.0,643.1,578.2,638.4,2.25,147.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9888786.0,9888794.0,12.0,598.9,633.8,623.7,628.5,0.63,78.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9888918.0,9888922.0,8.0,639.1,598.3,640.3,597.7,0.03,50.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9889110.0,9889142.0,36.0,628.0,620.4,754.8,614.7,3.13,121.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9889390.0,9889398.0,12.0,734.8,676.0,716.5,676.1,0.45,56.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9889622.0,9889642.0,24.0,716.6,660.9,806.6,640.2,2.27,149.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9889950.0,9889958.0,12.0,826.8,678.5,852.0,677.0,0.62,77.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890046.0,9890066.0,24.0,851.0,677.8,936.8,651.5,2.18,144.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890266.0,9890278.0,16.0,946.2,652.9,975.1,650.6,0.7,69.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890518.0,9890530.0,16.0,973.0,646.3,925.4,649.2,1.15,106.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890654.0,9890670.0,20.0,918.3,661.7,988.8,639.7,1.79,140.0,10
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890838.0,9890902.0,68.0,992.9,659.7,328.3,682.1,16.04,341.0,10_11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9890982.0,9890998.0,20.0,328.6,708.3,266.3,732.0,1.6,129.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9891254.0,9891266.0,16.0,252.5,721.7,290.1,708.3,0.95,93.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9891514.0,9891538.0,28.0,286.5,693.4,386.3,672.3,2.47,159.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9891802.0,9891810.0,12.0,388.6,678.0,359.4,679.1,0.71,88.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9892046.0,9892062.0,20.0,350.3,683.6,409.5,678.1,1.44,120.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9892450.0,9892466.0,20.0,414.9,709.2,461.0,701.9,1.14,97.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9892666.0,9892686.0,24.0,461.4,705.2,529.3,698.5,1.67,110.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9892878.0,9892890.0,16.0,543.2,680.5,579.9,673.3,0.92,88.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9893222.0,9893230.0,12.0,582.3,671.2,563.7,673.3,0.46,57.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9893466.0,9893486.0,24.0,567.1,691.1,619.7,682.0,1.31,89.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9893666.0,9893698.0,36.0,625.0,683.8,722.7,663.8,2.45,128.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9894022.0,9894030.0,12.0,705.0,703.0,682.5,704.7,0.55,69.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9894450.0,9894470.0,24.0,660.5,688.7,756.2,668.9,2.4,175.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9894674.0,9894686.0,16.0,766.8,697.0,804.4,689.6,0.94,85.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9894990.0,9894998.0,12.0,824.8,682.7,847.4,679.0,0.56,70.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9895270.0,9895278.0,12.0,849.7,694.2,868.1,688.6,0.47,58.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9895582.0,9895602.0,24.0,877.2,704.1,976.0,686.1,2.43,156.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9895746.0,9895818.0,76.0,985.3,682.1,969.5,684.5,0.38,125.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9895882.0,9896130.0,252.0,977.9,688.0,1011.7,690.4,0.81,311.0,11
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9896178.0,9896258.0,84.0,1017.0,686.3,211.3,793.6,19.3,367.0,11_12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9896498.0,9896514.0,20.0,222.6,744.0,288.7,744.8,1.57,129.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9896702.0,9896722.0,24.0,286.5,759.5,220.2,766.6,1.58,111.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9897054.0,9897074.0,24.0,220.0,756.4,290.0,755.0,1.67,116.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9897278.0,9897282.0,8.0,304.3,758.7,296.8,758.9,0.18,42.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9897598.0,9897606.0,12.0,298.0,765.9,315.8,769.5,0.43,54.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9897906.0,9897910.0,8.0,315.3,776.5,305.0,775.5,0.25,50.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9898186.0,9898202.0,20.0,301.7,769.7,237.6,765.7,1.53,117.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9898318.0,9898326.0,12.0,224.6,756.0,204.0,762.9,0.51,70.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9899210.0,9899574.0,368.0,224.7,782.6,362.2,732.2,3.49,389.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9899626.0,9899646.0,24.0,380.3,778.1,459.5,771.6,1.92,146.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9899730.0,9899746.0,20.0,445.2,748.0,476.7,761.8,0.83,80.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9899938.0,9899994.0,60.0,469.0,798.6,419.4,811.0,1.23,107.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9900218.0,9900238.0,24.0,424.8,821.9,487.7,819.5,1.52,109.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9900538.0,9900550.0,16.0,506.4,782.1,542.8,789.9,0.9,85.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9900874.0,9900890.0,20.0,541.0,790.0,589.4,807.2,1.24,105.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9901230.0,9901250.0,24.0,583.7,788.0,666.2,811.9,2.08,132.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9901546.0,9901550.0,8.0,678.5,814.0,666.9,815.1,0.28,61.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9901750.0,9901766.0,20.0,660.4,794.7,701.2,817.3,1.13,93.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9902174.0,9902210.0,40.0,692.3,786.7,817.9,819.2,3.14,121.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9902514.0,9902558.0,48.0,808.9,819.3,944.8,774.1,3.44,214.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9902606.0,9903034.0,432.0,937.0,771.0,1014.1,747.2,1.93,212.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903102.0,9903158.0,60.0,1024.9,725.0,1016.2,738.9,0.39,61.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903206.0,9903282.0,80.0,1013.6,735.8,1007.7,732.6,0.16,61.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903354.0,9903386.0,36.0,1003.1,723.5,998.5,725.4,0.12,75.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903450.0,9903582.0,136.0,999.3,720.5,1052.8,711.6,1.29,117.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903702.0,9903806.0,108.0,1053.1,701.7,1043.6,696.5,0.26,72.0,12
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9903834.0,9903918.0,88.0,1046.8,698.0,244.8,799.0,19.18,476.0,12_13
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9904522.0,9904754.0,236.0,252.0,812.3,359.8,217.1,14.54,233.0,
1950088,0.0,RP_story01,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9820698.0,9905619.0,84921.0,9820771.0,9904774.0,12.0,R,9905526.0,9905554.0,32.0,385.3,205.1,478.1,285.2,3.05,145.0,
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9924778.0,9924834.0,60.0,220.3,94.4,443.4,363.9,8.62,246.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9925086.0,9925178.0,96.0,456.4,372.2,247.1,111.9,8.25,232.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9925310.0,9925322.0,16.0,252.8,125.1,246.6,94.6,0.77,74.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9925478.0,9925486.0,12.0,253.6,93.8,277.6,87.1,0.61,76.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9925830.0,9925846.0,20.0,285.4,94.5,332.9,90.4,1.17,91.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9926298.0,9926314.0,20.0,341.3,99.3,283.0,98.5,1.43,102.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9926558.0,9926566.0,12.0,271.0,97.3,290.2,96.1,0.47,59.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9926802.0,9926806.0,8.0,283.2,106.2,273.2,108.1,0.25,51.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9927834.0,9927850.0,20.0,257.2,143.3,306.3,142.6,1.2,91.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9928014.0,9928238.0,228.0,307.0,138.3,343.2,235.2,2.56,410.0,1.0
1950088,1.0,RP_story02,250.0,ET_Passag...ing_Drift,Thu Feb 19 18:44:59 2015,1950088.edf,9924494.0,9986823.0,62329.0,9924574.0,9986026.0,8.0,R,9928446.0,9928454.0,12.0,397.2,131.1,416.3,138.0,0.5,63.0,1.0
