subj,trial_id,trial_type,tdur,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,130,12," struggling,",10,545,677,545.0,677.0,188.0,1.0,0.0,0.0,876.0,2.0,188.0,188.0,188.0,0.0,0.0,876.0,552.0,4.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,131,9, fighting,10,677,776,677.0,776.0,188.0,1.0,1.0,130.0,683.0,2.0,188.0,144.0,1108.0,6.0,128.0,673.0,176.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,132,8, against,10,776,864,776.0,864.0,736.0,3.0,0.0,0.0,876.0,2.0,220.0,264.0,736.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,133,4, the,10,864,908,864.0,908.0,264.0,1.0,0.0,0.0,876.0,3.0,264.0,168.0,264.0,0.0,0.0,876.0,112.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,134,6, force,10,908,974,908.0,974.0,168.0,1.0,0.0,0.0,876.0,5.0,168.0,116.0,168.0,0.0,0.0,876.0,92.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,135,3, of,10,974,1007,974.0,1018.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,136,3,the,11,215,248,204.0,248.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,137,7, river.,11,248,325,248.0,325.0,432.0,2.0,1.0,133.0,705.0,5.0,116.0,112.0,636.0,2.0,132.0,705.0,320.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,138,5, When,11,325,380,325.0,380.0,256.0,1.0,1.0,137.0,728.0,0.0,256.0,320.0,764.0,2.0,136.0,728.0,188.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,139,5, that,11,380,435,380.0,435.0,232.0,1.0,0.0,0.0,876.0,3.0,232.0,128.0,232.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,140,8, happens,11,435,523,435.0,523.0,128.0,1.0,0.0,0.0,876.0,6.0,128.0,452.0,128.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,141,3, in,11,523,556,523.0,556.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,142,8," nature,",11,556,644,556.0,644.0,608.0,2.0,0.0,0.0,876.0,4.0,452.0,204.0,608.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,143,5, it's,11,644,699,644.0,699.0,204.0,1.0,0.0,0.0,876.0,3.0,204.0,208.0,204.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,144,5, best,11,699,754,699.0,754.0,296.0,2.0,0.0,0.0,876.0,2.0,208.0,572.0,296.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,145,3, to,11,754,787,754.0,787.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,146,11, surrender.,11,787,908,787.0,908.0,964.0,2.0,0.0,0.0,876.0,3.0,572.0,120.0,964.0,0.0,0.0,876.0,172.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,147,6, You'd,11,908,974,908.0,974.0,120.0,1.0,0.0,0.0,876.0,5.0,120.0,268.0,120.0,0.0,0.0,876.0,192.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,148,6, never,11,974,1040,974.0,1051.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,149,4,hear,12,215,259,204.0,259.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,150,2, a,12,259,281,259.0,281.0,268.0,1.0,1.0,146.0,781.0,1.0,268.0,172.0,632.0,2.0,145.0,781.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,151,9, football,12,281,380,281.0,380.0,328.0,1.0,0.0,0.0,876.0,3.0,328.0,136.0,328.0,0.0,0.0,876.0,412.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,152,6, coach,12,380,446,380.0,446.0,272.0,2.0,1.0,151.0,809.0,3.0,136.0,200.0,732.0,3.0,150.0,809.0,376.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,153,5, tell,12,446,501,446.0,501.0,184.0,1.0,1.0,152.0,806.0,3.0,184.0,376.0,968.0,3.0,150.0,807.0,256.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,154,4, you,12,501,545,501.0,545.0,104.0,1.0,1.0,153.0,816.0,3.0,104.0,184.0,9956.0,43.0,150.0,807.0,308.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,155,6," that,",12,545,611,545.0,611.0,156.0,1.0,1.0,154.0,822.0,2.0,156.0,104.0,10112.0,44.0,150.0,807.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,156,3, to,12,611,644,611.0,644.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,157,11," surrender,",12,644,765,644.0,765.0,372.0,1.0,0.0,0.0,876.0,2.0,372.0,208.0,372.0,0.0,0.0,876.0,608.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,158,4, but,12,765,809,765.0,809.0,140.0,1.0,0.0,0.0,876.0,2.0,140.0,196.0,140.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,159,3, on,12,809,842,809.0,842.0,208.0,1.0,1.0,157.0,839.0,1.0,208.0,404.0,8144.0,35.0,156.0,839.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,160,4, the,12,842,886,842.0,886.0,,,,,,,,,0.0,0.0,,,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,161,6, river,12,886,952,886.0,952.0,532.0,2.0,0.0,0.0,876.0,4.0,196.0,160.0,532.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,162,5, it's,12,952,1007,952.0,1018.0,160.0,1.0,0.0,0.0,876.0,4.0,160.0,108.0,160.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,70054.0,10.0,L,56713.0,0.0,279,99,163,6,"okay.""",13,215,281,215.0,292.0,520.0,1.0,0.0,0.0,876.0,2.0,520.0,272.0,520.0,0.0,0.0,876.0,232.0,2.0
