subj,trial_id,trial_type,sampfreq,script,sessdate,srcfile,tdur,blinks,eye,start_time,end_time,duration,x1_pos,y1_pos,x2_pos,y2_pos,ampl,pk,line_no
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4682892.0,4682904.0,16.0,368.0,127.4,410.5,123.8,1.05,97.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4683496.0,4683504.0,12.0,410.9,123.9,400.4,124.1,0.26,34.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4683960.0,4683972.0,16.0,375.8,125.5,320.9,132.7,1.36,122.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4684320.0,4684516.0,200.0,298.2,162.4,313.9,143.8,0.6,581.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4684796.0,4684812.0,20.0,312.6,140.1,381.9,133.0,1.71,137.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4684996.0,4685008.0,16.0,385.9,134.3,422.4,136.3,0.9,83.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4685376.0,4685392.0,20.0,424.7,131.0,486.4,129.0,1.53,122.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4685672.0,4685692.0,24.0,487.9,126.4,577.7,115.7,2.26,154.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4685880.0,4685900.0,24.0,578.7,112.8,504.4,112.7,1.85,129.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4686100.0,4686112.0,16.0,505.6,110.7,535.9,109.9,0.75,65.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4686240.0,4686252.0,16.0,544.8,114.4,574.7,114.7,0.75,70.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4686456.0,4686476.0,24.0,572.6,115.1,664.8,115.6,2.31,161.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4686732.0,4686744.0,16.0,689.2,119.5,713.3,118.9,0.6,52.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4686828.0,4686844.0,20.0,718.3,119.2,784.2,123.1,1.65,121.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4687104.0,4687120.0,20.0,793.7,122.8,855.5,124.9,1.54,125.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4687300.0,4687316.0,20.0,881.4,125.8,933.1,125.6,1.28,98.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4687508.0,4687520.0,16.0,951.7,125.7,992.4,128.3,1.0,92.0,2
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4687708.0,4687772.0,68.0,990.7,126.5,279.2,212.4,17.53,389.0,2_3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4688040.0,4688048.0,12.0,284.7,216.0,308.0,210.8,0.58,73.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4688164.0,4688176.0,16.0,318.0,210.4,362.5,206.6,1.1,97.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4688360.0,4688376.0,20.0,364.9,203.8,428.3,203.8,1.57,127.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4688540.0,4688548.0,12.0,443.8,204.9,462.1,208.0,0.46,58.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4688728.0,4688744.0,20.0,469.2,209.2,516.0,210.5,1.17,87.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4689052.0,4689068.0,20.0,518.7,208.1,467.2,202.6,1.29,96.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4689248.0,4689264.0,20.0,467.2,203.2,507.2,207.4,1.0,70.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4689468.0,4689488.0,24.0,534.8,201.6,606.6,202.8,1.79,125.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4689804.0,4689820.0,20.0,629.7,207.5,692.5,207.4,1.57,132.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4690072.0,4690080.0,12.0,705.9,210.1,725.4,208.6,0.49,61.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4690344.0,4690360.0,20.0,735.1,206.1,794.5,210.2,1.49,119.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4690596.0,4690612.0,20.0,807.9,205.7,868.0,203.2,1.5,114.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4690992.0,4691004.0,16.0,880.7,204.2,911.3,198.1,0.77,75.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4691188.0,4691196.0,12.0,902.0,193.7,880.1,193.9,0.54,68.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4691436.0,4691448.0,16.0,876.5,195.2,914.0,192.5,0.93,86.0,3
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4691788.0,4691848.0,64.0,910.9,194.9,299.9,290.2,15.22,352.0,3_4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4692032.0,4692044.0,16.0,286.7,290.9,257.3,290.9,0.72,64.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4692248.0,4692264.0,20.0,261.6,295.3,334.1,293.3,1.77,138.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4692600.0,4692608.0,12.0,349.6,285.8,368.0,287.7,0.46,57.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4692824.0,4692840.0,20.0,368.7,282.2,419.6,283.5,1.26,97.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4693092.0,4693108.0,20.0,431.9,285.9,493.2,284.0,1.53,112.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4693336.0,4693352.0,20.0,519.2,285.0,582.2,281.2,1.58,122.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4693644.0,4693656.0,16.0,582.6,283.6,544.4,283.5,0.96,90.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4693768.0,4693780.0,16.0,545.3,279.8,583.8,276.8,0.97,85.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4694072.0,4694096.0,28.0,581.9,284.0,670.0,279.1,2.21,132.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4694472.0,4694488.0,20.0,712.3,282.7,777.5,280.0,1.63,120.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4694864.0,4694884.0,24.0,794.6,278.8,861.9,276.7,1.68,111.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4695068.0,4695088.0,24.0,873.4,279.7,954.5,271.4,2.02,133.0,4
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4695264.0,4695328.0,68.0,952.7,271.3,271.9,346.7,16.77,372.0,4_5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4695816.0,4695836.0,24.0,261.6,358.2,354.8,355.7,2.28,156.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4696064.0,4696084.0,24.0,362.1,358.7,431.6,354.5,1.72,122.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4696320.0,4696332.0,16.0,441.7,355.1,478.2,353.9,0.91,84.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4696384.0,4696400.0,20.0,481.5,352.3,533.2,353.7,1.29,110.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4696708.0,4696724.0,20.0,532.6,354.8,607.9,350.7,1.88,147.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4697240.0,4697256.0,20.0,658.7,359.2,713.8,357.7,1.38,106.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4697480.0,4697500.0,24.0,724.3,358.3,811.9,353.8,2.19,142.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4697756.0,4697772.0,20.0,831.3,355.7,876.7,352.4,1.13,82.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4697852.0,4697864.0,16.0,888.1,355.0,922.9,356.2,0.86,79.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4698028.0,4698044.0,20.0,923.0,354.8,980.3,354.2,1.41,113.0,5
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4698268.0,4698340.0,76.0,982.6,355.3,256.6,442.5,17.82,331.0,5_6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4698608.0,4698616.0,12.0,263.6,437.2,286.5,433.2,0.56,71.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4698712.0,4698728.0,20.0,284.4,430.5,334.2,425.3,1.22,104.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4698912.0,4698932.0,24.0,339.7,426.3,408.3,425.0,1.69,117.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4699208.0,4699228.0,24.0,402.6,424.7,480.7,423.0,1.93,132.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4699532.0,4699552.0,24.0,493.9,422.1,399.8,423.2,2.33,149.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4699744.0,4699768.0,28.0,380.0,419.3,465.4,410.4,2.12,109.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4699980.0,4700000.0,24.0,501.2,406.9,592.9,407.7,2.28,138.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4700188.0,4700200.0,16.0,630.4,411.6,669.1,414.9,0.97,89.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4700364.0,4700380.0,20.0,673.2,416.5,730.1,417.4,1.42,115.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4700708.0,4700724.0,20.0,740.3,419.6,789.7,415.6,1.24,88.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4701020.0,4701040.0,24.0,803.8,419.4,872.9,419.4,1.72,108.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4701180.0,4701196.0,20.0,889.5,418.4,943.0,417.5,1.32,110.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4701348.0,4701364.0,20.0,950.0,417.9,1005.3,419.9,1.36,105.0,6
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4701588.0,4701824.0,240.0,1000.0,422.7,266.2,485.9,17.9,798.0,6_7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4702180.0,4702200.0,24.0,264.8,503.1,352.2,493.2,2.14,133.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4702932.0,4702944.0,16.0,375.9,497.3,410.0,492.7,0.85,75.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4703248.0,4703264.0,20.0,431.3,492.0,487.3,488.4,1.39,107.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4703564.0,4703576.0,16.0,495.3,488.2,546.4,490.7,1.27,114.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4703920.0,4703940.0,24.0,555.6,486.5,640.7,486.9,2.12,141.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4704072.0,4704088.0,20.0,659.7,484.7,731.2,490.7,1.79,150.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4704240.0,4704252.0,16.0,737.0,489.7,765.2,488.9,0.7,68.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4704420.0,4704436.0,20.0,768.4,492.3,823.5,486.7,1.38,105.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4704576.0,4704596.0,24.0,825.0,486.9,892.5,484.6,1.67,113.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4704804.0,4704808.0,8.0,892.1,483.0,884.3,484.0,0.19,41.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4705012.0,4705028.0,20.0,882.7,480.6,936.8,481.4,1.33,108.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4705088.0,4705100.0,16.0,962.7,478.9,999.0,477.8,0.89,92.0,7
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4705400.0,4705464.0,68.0,978.5,487.5,285.6,574.9,16.97,361.0,7_8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4705772.0,4705792.0,24.0,274.0,565.0,337.8,558.3,1.56,115.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4705940.0,4705956.0,20.0,336.2,556.8,401.0,556.1,1.58,122.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4706168.0,4706176.0,12.0,408.9,560.5,436.0,557.1,0.67,84.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4706340.0,4706360.0,24.0,443.3,559.3,521.8,552.8,1.94,133.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4706604.0,4706620.0,20.0,537.0,553.6,598.7,553.0,1.53,110.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4706784.0,4706804.0,24.0,617.1,551.3,698.0,553.2,2.01,148.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4707092.0,4707112.0,24.0,707.6,551.1,777.0,557.5,1.73,104.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4707452.0,4707464.0,16.0,785.7,553.9,737.2,553.1,1.2,113.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4707700.0,4707720.0,24.0,723.2,554.8,784.7,556.1,1.52,103.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4708148.0,4708164.0,20.0,799.1,558.5,863.6,555.1,1.6,120.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4708464.0,4708484.0,24.0,879.1,550.2,956.7,550.7,1.9,122.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4708792.0,4708812.0,24.0,966.7,551.7,1039.0,549.5,1.76,122.0,8
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4708972.0,4709044.0,76.0,1040.5,551.1,247.5,633.5,19.19,382.0,8_9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4709208.0,4709216.0,12.0,258.5,631.9,281.1,628.0,0.55,69.0,9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4709348.0,4709364.0,20.0,279.6,630.7,349.0,625.0,1.68,132.0,9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4709692.0,4709708.0,20.0,364.0,627.7,431.0,622.5,1.64,136.0,9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4710076.0,4710092.0,20.0,441.5,623.5,503.1,626.4,1.52,120.0,9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4710376.0,4710388.0,16.0,519.5,625.0,557.9,624.5,0.95,86.0,9
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4710544.0,4710752.0,212.0,565.7,636.5,1109.5,599.6,13.23,528.0,
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4710860.0,4710868.0,12.0,1084.5,558.0,1068.6,558.0,0.38,48.0,
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4711132.0,4711184.0,56.0,1049.0,553.0,572.9,581.6,11.68,320.0,
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4711436.0,4711528.0,96.0,562.2,582.5,389.0,172.6,11.0,264.0,
1950099,1.0,RP_story02,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,35024.0,7.0,R,4711868.0,4711924.0,60.0,358.9,115.3,409.2,344.7,5.83,226.0,
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4716112.0,4716132.0,24.0,259.0,163.7,245.1,92.9,1.78,104.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4716344.0,4716352.0,12.0,248.8,74.8,258.2,63.9,0.35,44.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4716492.0,4716504.0,16.0,265.0,60.6,296.1,44.5,0.86,75.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4716968.0,4716980.0,16.0,307.5,43.6,339.8,31.4,0.85,75.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4717268.0,4717288.0,24.0,352.3,35.0,419.2,17.3,1.71,115.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4717692.0,4717712.0,24.0,446.6,21.4,516.2,12.2,1.74,119.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4718136.0,4718152.0,20.0,554.5,13.8,609.8,1.9,1.41,104.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4718476.0,4718488.0,16.0,632.7,2.0,670.3,-5.2,0.95,91.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4718780.0,4718800.0,24.0,684.9,-4.1,757.2,-10.8,1.81,118.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4719000.0,4719016.0,20.0,772.2,-12.2,822.4,-19.9,1.26,94.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4719484.0,4719496.0,16.0,843.3,-20.3,877.0,-23.4,0.83,74.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4719680.0,4719692.0,16.0,892.4,-17.4,923.5,-22.3,0.77,71.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4719996.0,4720008.0,16.0,924.1,-19.1,896.2,-18.4,0.68,62.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4720364.0,4720368.0,8.0,897.8,-18.8,907.0,-19.6,0.23,46.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4720528.0,4720540.0,16.0,907.2,-15.6,875.2,-14.0,0.79,69.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4720964.0,4720976.0,16.0,887.3,-15.8,916.0,-22.6,0.72,62.0,1.0
1950099,2.0,RP_story03,250.0,ET_Passa..._v1binoc,Thu Mar 26 19:32:47 2015,1950099.edf,60824.0,12.0,L,4721140.0,4721152.0,16.0,926.9,-19.6,956.1,-21.9,0.72,64.0,1.0
