Name,Language,WordID,Word,length,height,baseline,line_no,x1_pos,y1_pos,x2_pos,y2_pos,b_x1,b_y1,b_x2,b_y2
ChineseStory,Chinese,108.0,过了,2.0,17.0,476.0,7.0,719.0,459.0,755.0,476.0,719.0,441.0,755.0,494.0
ChineseStory,Chinese,109.0,好几年。,4.0,17.0,476.0,7.0,755.0,459.0,827.0,476.0,755.0,441.0,827.0,494.0
ChineseStory,Chinese,110.0,后来,2.0,17.0,476.0,7.0,827.0,459.0,863.0,476.0,827.0,441.0,863.0,494.0
ChineseStory,Chinese,111.0,宣王,2.0,16.0,541.0,8.0,215.0,525.0,251.0,541.0,215.0,507.0,251.0,559.0
ChineseStory,Chinese,112.0,去世,2.0,17.0,541.0,8.0,251.0,524.0,287.0,541.0,251.0,506.0,287.0,559.0
ChineseStory,Chinese,113.0,儿子,2.0,17.0,541.0,8.0,287.0,524.0,323.0,541.0,287.0,506.0,323.0,559.0
ChineseStory,Chinese,114.0,泯王,2.0,16.0,541.0,8.0,323.0,525.0,359.0,541.0,323.0,507.0,359.0,559.0
ChineseStory,Chinese,115.0,继位，,3.0,17.0,541.0,8.0,359.0,524.0,413.0,541.0,359.0,506.0,413.0,559.0
ChineseStory,Chinese,116.0,泯王,2.0,16.0,541.0,8.0,413.0,525.0,449.0,541.0,413.0,507.0,449.0,559.0
ChineseStory,Chinese,117.0,因为,2.0,17.0,541.0,8.0,449.0,524.0,485.0,541.0,449.0,506.0,485.0,559.0
ChineseStory,Chinese,118.0,从小,2.0,17.0,541.0,8.0,485.0,524.0,521.0,541.0,485.0,506.0,521.0,559.0
ChineseStory,Chinese,119.0,耳濡目染，,5.0,17.0,541.0,8.0,521.0,524.0,611.0,541.0,521.0,506.0,611.0,559.0
ChineseStory,Chinese,120.0,所以,2.0,17.0,541.0,8.0,611.0,524.0,647.0,541.0,611.0,506.0,647.0,559.0
ChineseStory,Chinese,121.0,也,1.0,16.0,541.0,8.0,647.0,525.0,665.0,541.0,647.0,507.0,665.0,559.0
ChineseStory,Chinese,122.0,喜欢,2.0,17.0,541.0,8.0,665.0,524.0,701.0,541.0,665.0,506.0,701.0,559.0
ChineseStory,Chinese,123.0,竽,1.0,17.0,541.0,8.0,701.0,524.0,719.0,541.0,701.0,506.0,719.0,559.0
ChineseStory,Chinese,124.0,吹,1.0,17.0,541.0,8.0,719.0,524.0,737.0,541.0,719.0,506.0,737.0,559.0
ChineseStory,Chinese,125.0,出来的,3.0,17.0,541.0,8.0,737.0,524.0,791.0,541.0,737.0,506.0,791.0,559.0
ChineseStory,Chinese,126.0,声音，,3.0,17.0,541.0,8.0,791.0,524.0,845.0,541.0,791.0,506.0,845.0,559.0
ChineseStory,Chinese,127.0,不同的,3.0,17.0,606.0,9.0,215.0,589.0,269.0,606.0,215.0,571.0,269.0,624.0
ChineseStory,Chinese,128.0,是，,2.0,16.0,606.0,9.0,269.0,590.0,305.0,606.0,269.0,572.0,305.0,624.0
ChineseStory,Chinese,129.0,他,1.0,17.0,606.0,9.0,305.0,589.0,323.0,606.0,305.0,571.0,323.0,624.0
ChineseStory,Chinese,130.0,不,1.0,16.0,606.0,9.0,323.0,590.0,341.0,606.0,323.0,572.0,341.0,624.0
ChineseStory,Chinese,131.0,喜欢,2.0,17.0,606.0,9.0,341.0,589.0,377.0,606.0,341.0,571.0,377.0,624.0
ChineseStory,Chinese,132.0,听,1.0,17.0,606.0,9.0,377.0,589.0,395.0,606.0,377.0,571.0,395.0,624.0
ChineseStory,Chinese,133.0,合奏，,3.0,17.0,606.0,9.0,395.0,589.0,449.0,606.0,395.0,571.0,449.0,624.0
ChineseStory,Chinese,134.0,他,1.0,17.0,606.0,9.0,449.0,589.0,467.0,606.0,449.0,571.0,467.0,624.0
ChineseStory,Chinese,135.0,喜欢,2.0,17.0,606.0,9.0,467.0,589.0,503.0,606.0,467.0,571.0,503.0,624.0
ChineseStory,Chinese,136.0,听,1.0,17.0,606.0,9.0,503.0,589.0,521.0,606.0,503.0,571.0,521.0,624.0
ChineseStory,Chinese,137.0,独奏。,3.0,17.0,606.0,9.0,521.0,589.0,575.0,606.0,521.0,571.0,575.0,624.0
ChineseStory,Chinese,138.0,于是，,3.0,16.0,606.0,9.0,575.0,590.0,629.0,606.0,575.0,572.0,629.0,624.0
ChineseStory,Chinese,139.0,他,1.0,17.0,606.0,9.0,629.0,589.0,647.0,606.0,629.0,571.0,647.0,624.0
ChineseStory,Chinese,140.0,就,1.0,17.0,606.0,9.0,647.0,589.0,665.0,606.0,647.0,571.0,665.0,624.0
ChineseStory,Chinese,141.0,命令,2.0,18.0,606.0,9.0,665.0,588.0,701.0,606.0,665.0,570.0,701.0,624.0
ChineseStory,Chinese,142.0,吹竽手,3.0,17.0,606.0,9.0,701.0,589.0,755.0,606.0,701.0,571.0,755.0,624.0
ChineseStory,Chinese,143.0,一个个,3.0,17.0,606.0,9.0,755.0,589.0,809.0,606.0,755.0,571.0,809.0,624.0
ChineseStory,Chinese,144.0,轮流,2.0,17.0,671.0,10.0,215.0,654.0,251.0,671.0,215.0,636.0,251.0,689.0
ChineseStory,Chinese,145.0,吹,1.0,17.0,671.0,10.0,251.0,654.0,269.0,671.0,251.0,636.0,269.0,689.0
ChineseStory,Chinese,146.0,给,1.0,17.0,671.0,10.0,269.0,654.0,287.0,671.0,269.0,636.0,287.0,689.0
ChineseStory,Chinese,147.0,他,1.0,17.0,671.0,10.0,287.0,654.0,305.0,671.0,287.0,636.0,305.0,689.0
ChineseStory,Chinese,148.0,听，,2.0,17.0,671.0,10.0,305.0,654.0,341.0,671.0,305.0,636.0,341.0,689.0
ChineseStory,Chinese,149.0,这下,2.0,17.0,671.0,10.0,341.0,654.0,377.0,671.0,341.0,636.0,377.0,689.0
ChineseStory,Chinese,150.0,还了得，,4.0,17.0,671.0,10.0,377.0,654.0,449.0,671.0,377.0,636.0,449.0,689.0
ChineseStory,Chinese,151.0,南郭,2.0,17.0,671.0,10.0,449.0,654.0,485.0,671.0,449.0,636.0,485.0,689.0
ChineseStory,Chinese,152.0,先生,2.0,17.0,671.0,10.0,485.0,654.0,521.0,671.0,485.0,636.0,521.0,689.0
ChineseStory,Chinese,153.0,本来,2.0,17.0,671.0,10.0,521.0,654.0,557.0,671.0,521.0,636.0,557.0,689.0
ChineseStory,Chinese,154.0,就,1.0,17.0,671.0,10.0,557.0,654.0,575.0,671.0,557.0,636.0,575.0,689.0
ChineseStory,Chinese,155.0,不会,2.0,18.0,671.0,10.0,575.0,653.0,611.0,671.0,575.0,635.0,611.0,689.0
ChineseStory,Chinese,156.0,吹竽，,3.0,17.0,671.0,10.0,611.0,654.0,665.0,671.0,611.0,636.0,665.0,689.0
ChineseStory,Chinese,157.0,如果,2.0,17.0,671.0,10.0,665.0,654.0,701.0,671.0,665.0,636.0,701.0,689.0
