Name,Language,WordID,Word,length,height,baseline,line_no,x1_pos,y1_pos,x2_pos,y2_pos,b_x1,b_y1,b_x2,b_y2
Newstory01,English,38, terrified,10,13,216,3,886,203,996,216,886,185,996,238
Newstory01,English,39,him.,4,13,281,4,215,268,259,281,215,250,259,303
Newstory01,English,40, They,5,17,281,4,259,268,314,285,259,250,314,303
Newstory01,English,41, decided,8,13,281,4,314,268,402,281,314,250,402,303
Newstory01,English,42, to,3,12,281,4,402,269,435,281,402,250,435,303
Newstory01,English,43, take,5,13,281,4,435,268,490,281,435,250,490,303
Newstory01,English,44, a,2,10,281,4,490,271,512,281,490,250,512,303
Newstory01,English,45, ride,5,13,281,4,512,268,567,281,512,250,567,303
Newstory01,English,46, down,5,13,281,4,567,268,622,281,567,250,622,303
Newstory01,English,47, the,4,13,281,4,622,268,666,281,622,250,666,303
Newstory01,English,48, river,6,13,281,4,666,268,732,281,666,250,732,303
Newstory01,English,49, rapids,7,17,281,4,732,268,809,285,732,250,809,303
Newstory01,English,50, at,3,12,281,4,809,269,842,281,809,250,842,303
Newstory01,English,51, Cataract,9,12,281,4,842,269,941,281,842,250,941,303
Newstory01,English,52, Canyon.,8,16,281,4,941,269,1029,285,941,250,1029,303
Newstory01,English,53,A,1,12,346,5,215,334,226,346,215,315,226,368
Newstory01,English,54, river,6,13,346,5,226,333,292,346,226,315,292,368
Newstory01,English,55, only,5,17,346,5,292,333,347,350,292,315,347,368
Newstory01,English,56, goes,5,14,346,5,347,336,402,350,347,315,402,368
Newstory01,English,57, one,4,10,346,5,402,336,446,346,402,315,446,368
Newstory01,English,58, way.,5,14,346,5,446,336,501,350,446,315,501,368
Newstory01,English,59, If,3,13,346,5,501,333,534,346,501,315,534,368
Newstory01,English,60, you,4,14,346,5,534,336,578,350,534,315,578,368
Newstory01,English,61, are,4,10,346,5,578,336,622,346,578,315,622,368
Newstory01,English,62," lost,",6,16,346,5,622,333,688,349,622,315,688,368
Newstory01,English,63, that,5,13,346,5,688,333,743,346,688,315,743,368
Newstory01,English,64, is,3,13,346,5,743,333,776,346,743,315,776,368
Newstory01,English,65, good.,6,17,346,5,776,333,842,350,776,315,842,368
Newstory01,English,66, Alex,5,13,346,5,842,333,897,346,842,315,897,368
Newstory01,English,67, has,4,13,346,5,897,333,941,346,897,315,941,368
Newstory01,English,68, never,6,10,346,5,941,336,1007,346,941,315,1007,368
Newstory01,English,69,rafted,6,13,411,6,215,398,281,411,215,381,281,433
Newstory01,English,70, on,3,10,411,6,281,401,314,411,281,381,314,433
Newstory01,English,71, this,5,13,411,6,314,398,369,411,314,381,369,433
Newstory01,English,72, river,6,13,411,6,369,398,435,411,369,381,435,433
Newstory01,English,73," before,",8,16,411,6,435,398,523,414,435,381,523,433
Newstory01,English,74, but,4,13,411,6,523,398,567,411,523,381,567,433
Newstory01,English,75, Tim,4,13,411,6,567,398,611,411,567,381,611,433
Newstory01,English,76, has,4,13,411,6,611,398,655,411,611,381,655,433
Newstory01,English,77, many,5,14,411,6,655,401,710,415,655,381,710,433
Newstory01,English,78, times.,7,13,411,6,710,398,787,411,710,381,787,433
Newstory01,English,79, Tim,4,13,411,6,787,398,831,411,787,381,831,433
Newstory01,English,80, tells,6,13,411,6,831,398,897,411,831,381,897,433
Newstory01,English,81, Alex,5,13,411,6,897,398,952,411,897,381,952,433
Newstory01,English,82, that,5,13,411,6,952,398,1007,411,952,381,1007,433
Newstory01,English,83,the,3,13,476,7,215,463,248,476,215,445,248,498
Newstory01,English,84, rapids,7,17,476,7,248,463,325,480,248,445,325,498
Newstory01,English,85, can,4,10,476,7,325,466,369,476,325,445,369,498
Newstory01,English,86, be,3,13,476,7,369,463,402,476,369,445,402,498
Newstory01,English,87, a,2,10,476,7,402,466,424,476,402,445,424,498
Newstory01,English,88, dangerous,10,17,476,7,424,463,534,480,424,445,534,498
Newstory01,English,89, place.,7,17,476,7,534,463,611,480,534,445,611,498
Newstory01,English,90, Boats,6,12,476,7,611,464,677,476,611,445,677,498
Newstory01,English,91, can,4,10,476,7,677,466,721,476,677,445,721,498
Newstory01,English,92, overturn,9,12,476,7,721,464,820,476,721,445,820,498
Newstory01,English,93, and,4,13,476,7,820,463,864,476,820,445,864,498
Newstory01,English,94, people,7,17,476,7,864,463,941,480,864,445,941,498
Newstory01,English,95, fall,5,13,476,7,941,463,996,476,941,445,996,498
Newstory01,English,96,in.,3,13,541,8,215,528,248,541,215,510,248,563
Newstory01,English,97," Concerned,",11,16,541,8,248,528,369,544,248,510,369,563
Newstory01,English,98, Alex,5,13,541,8,369,528,424,541,369,510,424,563
Newstory01,English,99, asks,5,13,541,8,424,528,479,541,424,510,479,563
Newstory01,English,100, a,2,10,541,8,479,531,501,541,479,510,501,563
Newstory01,English,101, river,6,13,541,8,501,528,567,541,501,510,567,563
Newstory01,English,102, guide,6,17,541,8,567,528,633,545,567,510,633,563
Newstory01,English,103, for,4,13,541,8,633,528,677,541,633,510,677,563
Newstory01,English,104, advice.,8,13,541,8,677,528,765,541,677,510,765,563
Newstory01,English,105, The,4,13,541,8,765,528,809,541,765,510,809,563
Newstory01,English,106, guide,6,17,541,8,809,528,875,545,809,510,875,563
Newstory01,English,107, tells,6,13,541,8,875,528,941,541,875,510,941,563
Newstory01,English,108, him,4,13,541,8,941,528,985,541,941,510,985,563
Newstory01,English,109,"""sometimes",10,13,606,9,215,593,325,606,215,575,325,628
Newstory01,English,110, things,7,17,606,9,325,593,402,610,325,575,402,628
Newstory01,English,111, don't,6,13,606,9,402,593,468,606,402,575,468,628
Newstory01,English,112, go,3,14,606,9,468,596,501,610,468,575,501,628
Newstory01,English,113, as,3,10,606,9,501,596,534,606,501,575,534,628
Newstory01,English,114, planned,8,17,606,9,534,593,622,610,534,575,622,628
Newstory01,English,115, on,3,10,606,9,622,596,655,606,622,575,655,628
Newstory01,English,116, the,4,13,606,9,655,593,699,606,655,575,699,628
Newstory01,English,117," river,",7,16,606,9,699,593,776,609,699,575,776,628
Newstory01,English,118, and,4,13,606,9,776,593,820,606,776,575,820,628
Newstory01,English,119, they,5,17,606,9,820,593,875,610,820,575,875,628
Newstory01,English,120, turn,5,12,606,9,875,594,930,606,875,575,930,628
Newstory01,English,121, for,4,13,606,9,930,593,974,606,930,575,974,628
Newstory01,English,122, the,4,13,606,9,974,593,1018,606,974,575,1018,628
Newstory01,English,123,worst.,6,12,671,10,215,659,281,671,215,640,281,693
Newstory01,English,124, You,4,12,671,10,281,659,325,671,281,640,325,693
Newstory01,English,125, find,5,13,671,10,325,658,380,671,325,640,380,693
Newstory01,English,126, yourself,9,17,671,10,380,658,479,675,380,640,479,693
Newstory01,English,127," struggling,",12,17,671,10,479,658,611,675,479,640,611,693
Newstory01,English,128, fighting,9,17,671,10,611,658,710,675,611,640,710,693
Newstory01,English,129, against,8,17,671,10,710,658,798,675,710,640,798,693
Newstory01,English,130, the,4,13,671,10,798,658,842,671,798,640,842,693
Newstory01,English,131, force,6,13,671,10,842,658,908,671,842,640,908,693
Newstory01,English,132, of,3,13,671,10,908,658,941,671,908,640,941,693
Newstory01,English,133, the,4,13,671,10,941,658,985,671,941,640,985,693
Newstory01,English,134,river.,6,13,736,11,215,723,281,736,215,705,281,758
Newstory01,English,135, When,5,13,736,11,281,723,336,736,281,705,336,758
Newstory01,English,136, that,5,13,736,11,336,723,391,736,336,705,391,758
Newstory01,English,137, happens,8,17,736,11,391,723,479,740,391,705,479,758
Newstory01,English,138, in,3,13,736,11,479,723,512,736,479,705,512,758
Newstory01,English,139," nature,",8,15,736,11,512,724,600,739,512,705,600,758
Newstory01,English,140, it's,5,13,736,11,600,723,655,736,600,705,655,758
Newstory01,English,141, best,5,13,736,11,655,723,710,736,655,705,710,758
Newstory01,English,142, to,3,12,736,11,710,724,743,736,710,705,743,758
Newstory01,English,143, surrender.,11,13,736,11,743,723,864,736,743,705,864,758
Newstory01,English,144, You'd,6,13,736,11,864,723,930,736,864,705,930,758
Newstory01,English,145, never,6,10,736,11,930,726,996,736,930,705,996,758
Newstory01,English,146,hear,4,13,801,12,215,788,259,801,215,771,259,823
Newstory01,English,147, a,2,10,801,12,259,791,281,801,259,771,281,823
Newstory01,English,148, football,9,13,801,12,281,788,380,801,281,771,380,823
Newstory01,English,149, coach,6,13,801,12,380,788,446,801,380,771,446,823
Newstory01,English,150, tell,5,13,801,12,446,788,501,801,446,771,501,823
Newstory01,English,151, you,4,14,801,12,501,791,545,805,501,771,545,823
Newstory01,English,152," that,",6,16,801,12,545,788,611,804,545,771,611,823
Newstory01,English,153, to,3,12,801,12,611,789,644,801,611,771,644,823
Newstory01,English,154," surrender,",11,16,801,12,644,788,765,804,644,771,765,823
Newstory01,English,155, but,4,13,801,12,765,788,809,801,765,771,809,823
Newstory01,English,156, on,3,10,801,12,809,791,842,801,809,771,842,823
Newstory01,English,157, the,4,13,801,12,842,788,886,801,842,771,886,823
Newstory01,English,158, river,6,13,801,12,886,788,952,801,886,771,952,823
Newstory01,English,159, it's,5,13,801,12,952,788,1007,801,952,771,1007,823
Newstory01,English,160,"okay.""",6,17,866,13,215,853,281,870,215,835,281,888
